,x,y,z,r,mu,Ux,Uy,Uz,Umag,g11,g12,g13,g21,g22,g23,g31,g32,g33,F11,F12,F13,F21,F22,F23,F31,F32,F33,R11,R12,R13,R21,R22,R23,R31,R32,R33,U11,U12,U13,U21,U22,U23,U31,U32,U33,C11,C12,C13,C21,C22,C23,C31,C32,C33,w1,w2,w3,v11,v12,v13,v21,v22,v23,v31,v32,v33,stretch
59,0.0,15.999999999999979,0.0,5.899999999999979,324999999999999.56,5.403641930342314e-08,7.453645921330092e-05,1.8099651183424278e-08,7.453648099815322e-05,4.874015180276494e-06,1.7355159580032075e-09,8.203757760273037e-09,-6.63759850404745e-09,-5.557554314589246e-06,-8.956548756237706e-09,1.0925160339478119e-09,-3.7063713037077026e-09,2.489318508366409e-07,1.0000048740151803,1.7355159580032075e-09,8.203757760273037e-09,-6.63759850404745e-09,0.9999944424456854,-8.956548756237706e-09,1.0925160339478119e-09,-3.7063713037077026e-09,1.000000248931851,0.9999999999999999,4.186558671921215e-09,3.5556117595681934e-09,-4.186558662569971e-09,0.9999999999999997,-2.6250956070353326e-09,-3.555611770637326e-09,2.6250956863989316e-09,0.9999999999999998,1.00000487401518,-2.4510194238254977e-09,4.648145141461887e-09,-2.451019423879708e-09,0.9999944424456843,-6.3314522405315266e-09,4.648145141895568e-09,-6.3314522405315266e-09,1.0000002489318505,1.0000097480541168,-4.902037202348183e-09,9.296314110872722e-09,-4.902037202348183e-09,0.9999888849222571,-1.2662871191835341e-08,9.296314110872722e-09,-1.2662871191835341e-08,1.000000497863764,1.0000048740204306,1.0000002489340782,0.9999944424382081,-0.9999994669317228,0.0002355716400964616,-0.0010053070540372597,0.001005563253992553,0.0010899842768817554,-0.9999989003878046,0.00023447561219361584,0.9999993782199668,0.001090220558910149,0.9999944424456854
60,0.0,16.09999999999998,0.0,5.9999999999999805,324999999999999.5,5.286489999086681e-08,7.397977497678894e-05,1.6030537494888586e-08,7.397979560185408e-05,4.8151941210103976e-06,1.6215271234204074e-09,8.514522933814676e-09,-7.142740930803827e-09,-5.558766933084922e-06,-8.649029626150828e-09,2.2713150299784337e-09,3.380693304146867e-09,3.114312390109044e-07,1.000004815194121,1.6215271234204074e-09,8.514522933814676e-09,-7.142740930803827e-09,0.9999944412330669,-8.649029626150828e-09,2.2713150299784337e-09,3.380693304146867e-09,1.000000311431239,1.0,4.382135653641355e-09,3.1215959344308454e-09,-4.382135634993078e-09,1.0000000000000004,-6.014877476840687e-09,-3.1215959608972633e-09,6.014877487791129e-09,1.0000000000000002,1.0000048151941208,-2.7605841626315505e-09,5.392926038727587e-09,-2.7605841625773404e-09,0.9999944412330678,-2.6341505422766177e-09,5.392926038727587e-09,-2.6341505422224076e-09,1.0000003114312388,1.000009630411428,-5.521166286904831e-09,1.0785879732010114e-08,-5.521166286904831e-09,0.9999888824970337,-5.268287177404038e-09,1.0785879732010114e-08,-5.268287177404038e-09,1.0000006228625753,1.0000048152013148,1.0000003114259604,0.9999944412311514,-0.9999992474137689,0.0002664107527856522,-0.001197579728804096,0.0011976990481443915,0.0004481696080366747,-0.9999991823301619,0.0002658738161408807,0.9999998640846621,0.0004484883175579177,0.9999944412330669
61,0.0,16.19999999999998,0.0,6.099999999999982,324999999999999.5,5.155415574959382e-08,7.342347876082209e-05,1.4258383262014631e-08,7.342349824459034e-05,4.7563730617443026e-06,1.5075382888375676e-09,8.825288107356318e-09,-7.647883357560244e-09,-5.559979551580598e-06,-8.341510496063898e-09,3.4501140260090568e-09,1.0467757912001463e-08,3.7393062718516803e-07,1.0000047563730619,1.5075382888375676e-09,8.825288107356318e-09,-7.647883357560244e-09,0.9999944400204485,-8.341510496063898e-09,3.4501140260090568e-09,1.0467757912001463e-08,1.0000003739306271,1.0,4.577712644658529e-09,2.687580108716337e-09,-4.577712619776089e-09,0.9999999999999997,-9.404658459199458e-09,-2.687580151117e-09,9.404658491942363e-09,0.9999999999999997,1.0000047563730614,-3.0701489071296648e-09,6.1377069894124465e-09,-3.0701489071296648e-09,0.9999944400204478,1.0631519192024104e-09,6.1377069894124465e-09,1.0631519191753053e-09,1.0000003739306267,1.0000095127687467,-6.140295340118131e-09,1.2275445463626192e-08,-6.140295340118131e-09,0.9999888800718104,2.1262977220850913e-09,1.2275445463626192e-08,2.1262977220850913e-09,1.0000007478613944,1.0000047563825702,1.0000003739222234,0.9999944400193437,-0.9999989751360455,0.0002974553276180212,-0.00140044535307322,0.0014003918831861253,-0.00017989004588278795,-0.9999990032705757,0.00029770695733088233,0.9999999395799446,-0.00017947332620343737,0.9999944400204486
62,0.0,16.299999999999983,0.0,6.199999999999983,324999999999999.5,5.0104186579603784e-08,7.286757056540035e-05,1.2783188484802341e-08,7.286758891265046e-05,4.697552002478206e-06,1.393549454254794e-09,9.13605328089796e-09,-8.153025784316608e-09,-5.561192170076275e-06,-8.033991365977047e-09,4.62891302203968e-09,1.7554822519856112e-08,4.364300153594317e-07,1.0000046975520025,1.393549454254794e-09,9.13605328089796e-09,-8.153025784316608e-09,0.9999944388078299,-8.033991365977047e-09,4.62891302203968e-09,1.7554822519856112e-08,1.0000004364300155,0.9999999999999998,4.773289645487733e-09,2.253564280915269e-09,-4.773289616647955e-09,0.9999999999999994,-1.2794439755272127e-08,-2.253564342260095e-09,1.2794440053210884e-08,0.9999999999999999,1.000004697552002,-3.3797136568861595e-09,6.8824879933715355e-09,-3.3797136568319494e-09,0.9999944388078298,4.760453989989186e-09,6.882487993588376e-09,4.7604539898807655e-09,1.000000436430016,1.000009395126072,-6.7594243619878835e-09,1.3765011305720945e-08,-6.7594243619878835e-09,0.999988877646587,9.520883506631951e-09,1.3765011305720945e-08,9.520883506631951e-09,1.0000008728602217,1.0000046975642272,1.000000436422686,0.9999944388029344,-0.9999986421756912,0.00032869694116395483,-0.0016148080674414558,0.001614546451697749,-0.0007946330778525126,-0.9999983808977027,0.0003299795888794438,0.9999996302582316,-0.0007941012977723182,0.99999443880783
63,0.0,16.399999999999984,0.0,6.299999999999985,324999999999999.5,4.851499248089767e-08,7.231205039052373e-05,1.1604953163251696e-08,7.231206759636372e-05,4.638730943212111e-06,1.2795606196720203e-09,9.446818454439605e-09,-8.658168211072965e-09,-5.562404788571952e-06,-7.726472235890024e-09,5.807712018070299e-09,2.4641887127710615e-08,4.989294035336952e-07,1.0000046387309431,1.2795606196720203e-09,9.446818454439605e-09,-8.658168211072965e-09,0.9999944375952114,-7.726472235890024e-09,5.807712018070299e-09,2.4641887127710615e-08,1.0000004989294036,1.0000000000000002,4.968866655315814e-09,1.8195484533018584e-09,-4.968866625825515e-09,0.9999999999999998,-1.618422069147099e-08,-1.8195485338466449e-09,1.6184220728984386e-08,1.0000000000000002,1.000004638730943,-3.689278412497346e-09,7.627269051747958e-09,-3.689278412551556e-09,0.9999944375952116,8.45775645439556e-09,7.62726905218164e-09,8.45775645417872e-09,1.0000004989294031,1.0000092774834042,-7.378553352514204e-09,1.5254577258294373e-08,-7.378553352514204e-09,0.9999888752213638,1.691547017623658e-08,1.5254577258294373e-08,1.691547017623658e-08,1.0000009978590563,1.0000046387463188,1.0000004989271714,0.9999944375820679,-0.9999982392642919,0.00036012557931099955,-0.0018416780074272919,0.0018411734238031332,-0.0013964796404907671,-0.9999973299589541,0.0003626964835812213,0.9999989600765625,-0.0013958141188549309,0.9999944375952118
64,0.0,16.499999999999986,0.0,6.399999999999986,324999999999999.5,4.678657345347499e-08,7.175691823619222e-05,1.0723677297362685e-08,7.175693429025717e-05,4.579909883946015e-06,1.1655717850892269e-09,9.757583627981247e-09,-9.163310637829336e-09,-5.563617407067628e-06,-7.418953105803054e-09,6.986511014100918e-09,3.1728951735565105e-08,5.614287917079589e-07,1.000004579909884,1.1655717850892269e-09,9.757583627981247e-09,-9.163310637829336e-09,0.9999944363825929,-7.418953105803054e-09,6.986511014100918e-09,3.1728951735565105e-08,1.0000005614287917,1.0,5.164443674739085e-09,1.3855326250693726e-09,-5.164443647742451e-09,0.9999999999999998,-1.9574001189001655e-08,-1.38553272559249e-09,1.9574001205047847e-08,0.9999999999999999,1.0000045799098845,-3.998843173800594e-09,8.37205016388821e-09,-3.998843173746384e-09,0.9999944363825931,1.2155059568239035e-08,8.37205016432189e-09,1.2155059568672716e-08,1.0000005614287917,1.0000091598407437,-7.997682311697126e-09,1.6744143321346476e-08,-7.997682311697126e-09,0.9999888727961406,2.4310057730898896e-08,1.6744143321346476e-08,2.4310057730898896e-08,1.0000011228578989,1.0000045799288826,1.000000561435504,0.9999944363568823,-0.9999977555195396,0.000391729378930864,-0.002082187305939494,0.002081405452681224,-0.0019858330122210117,-0.9999958621007334,0.0003958626342832121,0.9999979515055814,-0.0019850132028610065,0.9999944363825933
65,0.0,16.599999999999987,0.0,6.499999999999988,324999999999999.44,4.4918929497336706e-08,7.120217410240585e-05,1.0139360887135455e-08,7.120218899321973e-05,4.521088824679919e-06,1.0515829505063804e-09,1.0068348801522886e-08,-9.668453064585752e-09,-5.564830025563303e-06,-7.111433975716177e-09,8.165310010131542e-09,3.8816016343419754e-08,6.239281798822224e-07,1.0000045210888246,1.0515829505063804e-09,1.0068348801522886e-08,-9.668453064585752e-09,0.9999944351699744,-7.111433975716177e-09,8.165310010131542e-09,3.8816016343419754e-08,1.0000006239281798,1.0000000000000004,5.360020703649125e-09,9.51516795151503e-10,-5.360020681585611e-09,1.0,-2.2963781928959925e-08,-9.515169175344231e-10,2.2963781395966137e-08,0.9999999999999999,1.000004521088825,-4.308407940253802e-09,9.116831328640324e-09,-4.308407940253802e-09,0.9999944351699753,1.5852361966942757e-08,9.116831328640324e-09,1.5852361967376438e-08,1.0000006239281796,1.0000090421980896,-8.616811239536725e-09,1.8233709494877252e-08,-8.616811239536725e-09,0.9999888703709178,3.1704646170619016e-08,1.8233709494877252e-08,3.1704646170619016e-08,1.000001247856749,1.0000045211119606,1.000000623947509,0.9999944351275097,-0.9999971781141787,0.0004234943214485637,-0.0023376090861186253,0.0023365161703445716,-0.002563080208727551,-0.9999939856379284,0.00042948325402804494,0.999996625630428,-0.0025620835060714896,0.9999944351699752
66,0.0,16.69999999999999,0.0,6.599999999999989,324999999999999.44,4.291206061248165e-08,7.064781798916459e-05,9.852003932569953e-09,7.064783170867352e-05,4.462267765413823e-06,9.375941159235208e-10,1.0379113975064524e-08,-1.0173595491342176e-08,-5.5660426440589804e-06,-6.803914845629326e-09,9.344109006162167e-09,4.59030809512744e-08,6.86427568056486e-07,1.0000044622677655,9.375941159235208e-10,1.0379113975064524e-08,-1.0173595491342176e-08,0.999994433957356,-6.803914845629326e-09,9.344109006162167e-09,4.59030809512744e-08,1.0000006864275681,1.0000000000000002,5.555597741449623e-09,5.175009636198239e-10,-5.5555977277886755e-09,0.9999999999999998,-2.6353562073040682e-08,-5.175011106598731e-10,2.6353562144598025e-08,0.9999999999999998,1.0000044622677657,-4.617972713158013e-09,9.861612547840351e-09,-4.617972713103803e-09,0.9999944339573572,1.954966557388138e-08,9.86161254740667e-09,1.954966557431506e-08,1.0000006864275675,1.0000089245554429,-9.235940136032914e-09,1.9723275778886714e-08,-9.235940136032914e-09,0.999988867945695,3.909923549539687e-08,1.9723275778886714e-08,3.909923549539687e-08,1.0000013728556076,1.0000044622956015,1.0000006864630124,0.9999944338940764,-0.9999964918652173,0.0004554038658321342,-0.0026093801136701004,0.0026079428450408544,-0.003128593204738506,-0.9999917052349366,0.0004635637772460564,0.9999950022434781,-0.0031273945530803293,0.9999944339573571
67,0.0,16.79999999999999,0.0,6.69999999999999,324999999999999.4,4.0765966798910774e-08,7.009384989646844e-05,9.861606433665992e-09,7.009386244475317e-05,4.403446706147727e-06,8.23605281340671e-10,1.068987914860616e-08,-1.0678737918098593e-08,-5.5672552625546556e-06,-6.496395715542482e-09,1.0522908002192786e-08,5.299014555912901e-08,7.489269562307493e-07,1.0000044034467062,8.23605281340671e-10,1.068987914860616e-08,-1.0678737918098593e-08,0.9999944327447374,-6.496395715542482e-09,1.0522908002192786e-08,5.299014555912901e-08,1.0000007489269562,1.0000000000000007,5.751174788357419e-09,8.348513304148036e-11,-5.751174786405855e-09,0.9999999999999996,-2.9743342550622026e-08,-8.348530437655207e-11,2.9743342429191383e-08,0.9999999999999999,1.0000044034467062,-4.927537491429025e-09,1.0606393821093786e-08,-4.927537491429025e-09,0.9999944327447394,2.3246968503410487e-08,1.0606393820660105e-08,2.3246968503410487e-08,1.000000748926956,1.0000088069128028,-9.85506900118566e-09,2.121284217337484e-08,-9.85506900118566e-09,0.999988865520472,4.649382570523243e-08,2.121284217337484e-08,4.649382570523243e-08,1.0000014978544736,1.0000044034798579,1.0000007489818388,0.9999944326567043,0.9999956787210325,-0.0004874385090282722,0.0028991279657202638,-0.002897313553646849,0.0036827291261973543,0.9999890214799135,0.0004981098606680117,0.9999930999311522,-0.0036813009455044328,0.9999944327447388
68,0.0,16.89999999999999,0.0,6.799999999999992,324999999999999.44,3.7823740956378904e-08,6.953839418560729e-05,9.32847319034018e-09,6.953840509796506e-05,4.343643721527423e-06,-7.174698124333716e-10,1.103266602796381e-08,-1.260720069627063e-08,-5.566677800042401e-06,-3.785778942030158e-09,1.0045738331151991e-08,4.565082581853396e-08,8.107083063612897e-07,1.0000043436437216,-7.174698124333716e-10,1.103266602796381e-08,-1.260720069627063e-08,0.9999944333222,-3.785778942030158e-09,1.0045738331151991e-08,4.565082581853396e-08,1.0000008107083063,0.9999999999999999,5.944868947810322e-09,4.934623590018236e-10,-5.944868936209359e-09,0.9999999999999996,-2.4718361039868103e-08,-4.934625051035721e-10,2.471836116259979e-08,0.9999999999999996,1.0000043436437218,-6.662305677951862e-09,1.0539203145910486e-08,-6.662305678060282e-09,0.9999944333222004,2.0932602333347677e-08,1.0539203145910062e-08,2.0932602333347677e-08,1.0000008107083056,1.0000086873063105,-1.332460298631676e-08,2.107846047297791e-08,-1.332460298631676e-08,0.9999888666753899,4.1865104952303464e-08,2.107846047297791e-08,4.1865104952303464e-08,1.00000162141727,1.0000043436795563,1.000000810745703,0.9999944332489685,-0.9999953406012972,0.000665961201870155,-0.0029791393678783936,0.002976936027190726,-0.0032853753180252824,-0.9999901720321602,0.0006757422478311313,0.9999943813864784,-0.0032833775123695813,0.999994433322201
69,0.0,16.999999999999993,0.0,6.899999999999993,324999999999999.5,3.726522748120208e-08,6.898163837183456e-05,1.1954420046344068e-08,6.898164947337731e-05,4.2846933629641015e-06,3.787388736736616e-09,1.0545260319889265e-08,-9.052622526853514e-09,-5.562222406727481e-06,-6.504395235103279e-10,9.64927455842452e-09,3.2106430739371666e-08,8.676574457780322e-07,1.000004284693363,3.787388736736616e-09,1.0545260319889265e-08,-9.052622526853514e-09,0.9999944377775932,-6.504395235103279e-10,9.64927455842452e-09,3.2106430739371666e-08,1.0000008676574457,0.9999999999999996,6.420009650417655e-09,4.4799160107877164e-10,-6.420009642828239e-09,1.0,-1.637847364200154e-08,-4.47991706043518e-10,1.6378473365313145e-08,0.9999999999999993,1.0000042846933626,-2.6325852106991524e-09,1.0097268227394525e-08,-2.6325852107533625e-09,0.9999944377775944,1.5728047803378886e-08,1.0097268227828206e-08,1.5728047803378886e-08,1.0000008676574454,1.0000085694050846,-5.2651668998138916e-09,2.019458843967379e-08,-5.2651668998138916e-09,0.9999888755861258,3.145602273107331e-08,2.019458843967379e-08,3.145602273107331e-08,1.0000017353156443,1.0000042847238795,1.0000008676661185,0.9999944377384047,-0.9999956032409428,0.0002626313930992644,-0.002953730443705143,0.002953078971859433,-0.0024472752377215443,-0.9999926450572009,0.0002698580528236458,0.9999969709297541,-0.0024464889020809856,0.9999944377775938
70,0.0,17.099999999999994,0.0,6.999999999999995,324999999999999.5,3.920942444323693e-08,6.842475136146554e-05,1.5548384023086245e-08,6.842476436210498e-05,4.226565873420745e-06,1.3087982091637218e-08,9.430107350366156e-09,-1.1245700620898514e-09,-5.5551988528746465e-06,2.351854230612257e-09,9.624119557822829e-09,1.6623220557306367e-08,9.211225091053394e-07,1.0000042265658735,1.3087982091637218e-08,9.430107350366156e-09,-1.1245700620898514e-09,0.9999944448011471,2.351854230612257e-09,9.624119557822829e-09,1.6623220557306367e-08,1.0000009211225092,0.9999999999999998,7.106280763813887e-09,-9.700589151408416e-11,-7.106280765006509e-09,1.0000000000000002,-7.135699637943194e-09,9.700584108788347e-11,7.135699505020007e-09,1.0,1.000004226565873,5.981740806024552e-09,9.527113266005578e-09,5.981740806024552e-09,0.9999944448011469,9.487560383375851e-09,9.527113265571897e-09,9.48756038315901e-09,1.0000009211225083,1.000008453149611,1.196347375396001e-08,1.9054275627507224e-08,1.196347375396001e-08,0.9999888896331548,1.8975077158344406e-08,1.9054275627507224e-08,1.8975077158344406e-08,1.0000018422458667,1.0000042265970241,1.000000921108898,0.9999944447836073,0.9999956526498709,0.0006143122129138217,0.002883973277284872,0.002884869038477757,-0.0014622921900064865,-0.9999947696024126,0.0006100917882078957,-0.9999987421602118,0.001464058060336257,0.9999944448011473
71,0.0,17.199999999999996,0.0,7.099999999999996,324999999999999.5,4.1946413794135925e-08,6.786889856530813e-05,1.6860301935040256e-08,6.786891362206629e-05,4.168438383877388e-06,2.2388575446537727e-08,8.314954380843029e-09,6.8034824026737585e-09,-5.548175299021811e-06,5.35414798473471e-09,9.59896455722114e-09,1.14001037524112e-09,9.745875724326468e-07,1.0000041684383838,2.2388575446537727e-08,8.314954380843029e-09,6.8034824026737585e-09,0.9999944518247009,5.35414798473471e-09,9.59896455722114e-09,1.14001037524112e-09,1.0000009745875724,1.0000000000000002,7.792551909519344e-09,-6.42003457362055e-10,-7.792551908435141e-09,1.0000000000000002,2.1070737603713988e-09,6.420034730648812e-10,-2.1070736343871063e-09,1.0000000000000002,1.0000041684383838,1.45960667747181e-08,8.956958437970428e-09,1.45960667747181e-08,0.9999944518247013,3.2470722216701095e-09,8.956958437970428e-09,3.2470722216701095e-09,1.0000009745875726,1.0000083368941435,2.919211343863864e-08,1.7913962989897586e-08,2.919211343863864e-08,0.9999889036801847,6.494129951424161e-09,1.7913962989897586e-08,6.494129951424161e-09,1.0000019491760948,1.000004168485456,1.0000009745640295,0.9999944518011724,-0.9999949337650132,-0.0015030990781955294,-0.002805911165353528,-0.0015017137994079324,0.9999987495471195,-0.0004957417292913351,-0.0028066528058082957,0.0004915255677613191,0.9999959405430823,0.9999944518247013
72,0.0,17.299999999999997,0.0,7.1999999999999975,324999999999999.5,4.344223525004143e-08,6.731554803002746e-05,2.5690981112517854e-08,6.731556695027717e-05,4.123147193085778e-06,2.2674095841843384e-08,8.06746563025188e-09,7.681651011688307e-09,-5.536816962143849e-06,8.672327529138314e-09,7.638826029699959e-09,-7.1663702241898e-09,1.0103199630242836e-06,1.000004123147193,2.2674095841843384e-08,8.06746563025188e-09,7.681651011688307e-09,0.9999944631830379,8.672327529138314e-09,7.638826029699959e-09,-7.1663702241898e-09,1.000001010319963,1.0000000000000002,7.496227743793507e-09,2.1431921761583715e-10,-7.49622774531139e-09,1.0000000000000002,7.919366913235041e-09,-2.1431915727710105e-10,-7.919366597542474e-09,1.0000000000000004,1.000004123147193,1.517790960254249e-08,7.853146190570248e-09,1.517790960254249e-08,0.9999944631830386,7.529530355194483e-10,7.853146190570248e-09,7.529530355194483e-10,1.000001010319964,1.0000082463113864,3.035579775552804e-08,1.5706332707576333e-08,3.035579775552804e-08,0.9999889263967326,1.5059022304539387e-09,1.5706332707576333e-08,1.5059022304539387e-09,1.000002020640947,1.0000041231908583,1.000001010300229,0.9999944631591059,-0.999995582153145,-0.0015714006298686027,-0.0025231675039657938,-0.0015711202011336391,0.9999987593918424,-0.00011311980243636586,-0.0025233421304066282,0.00010915509477411936,0.9999968104097424,0.9999944631830382
